0.70919,-0.17969,1.39036
0.70524,-0.16965,1.39522
0.69522,-0.14562,1.39764
0.69512,-0.14109,1.40255
0.69451,-0.14275,1.41164
0.69829,-0.15009,1.42303
0.69825,-0.14675,1.42599
0.69798,-0.14371,1.42801
0.69845,-0.15138,1.43672
0.69946,-0.16508,1.44885
0.70447,-0.17888,1.45918
0.70697,-0.17901,1.45730
0.70944,-0.17458,1.44537
0.71313,-0.16525,1.43519
0.71584,-0.15853,1.43153
0.71688,-0.15398,1.43124
0.71920,-0.15481,1.43414
0.72442,-0.16269,1.44021
0.72514,-0.16346,1.44574
0.72110,-0.15213,1.45042
0.72038,-0.14891,1.45408
0.72452,-0.16234,1.46594
0.73045,-0.18049,1.48262
0.72808,-0.16462,1.48322
0.72442,-0.15427,1.48435
0.72200,-0.16398,1.50129
0.72427,-0.18894,1.53076
0.73432,-0.21306,1.55124
0.74195,-0.21646,1.54855
0.74873,-0.21352,1.53717
0.75392,-0.20340,1.52068
0.75744,-0.19056,1.50674
0.75685,-0.17958,1.49733
0.75671,-0.17358,1.49499
0.75924,-0.17412,1.49806
0.76185,-0.17940,1.50428
0.75501,-0.16339,1.50535
0.74941,-0.14665,1.50802
0.75108,-0.14364,1.51227
0.75179,-0.14185,1.51892
0.75502,-0.15052,1.53197
0.75649,-0.15432,1.54087
0.75844,-0.15633,1.54594
0.76245,-0.16854,1.55885
0.76725,-0.18287,1.57143
0.77115,-0.18928,1.57584
0.77197,-0.18586,1.57146
0.77222,-0.17963,1.56558
0.77514,-0.17634,1.56090
0.77955,-0.17557,1.55855
0.78323,-0.17536,1.55893
0.78494,-0.17117,1.55920
0.78749,-0.17042,1.56097
0.79377,-0.17512,1.56682
0.79271,-0.17322,1.57181
0.78683,-0.15982,1.57394
0.78573,-0.14997,1.57408
0.78983,-0.15707,1.58525
0.79793,-0.18901,1.61780
0.79181,-0.18025,1.62738
0.78377,-0.16373,1.62556
0.78450,-0.17716,1.63966
0.79327,-0.20379,1.66515
0.80645,-0.21995,1.68025
0.81473,-0.22178,1.67878
0.82084,-0.22260,1.66770
0.82559,-0.21476,1.64884
0.82631,-0.19724,1.63154
0.82490,-0.18473,1.62224
0.82361,-0.17805,1.62070
0.82463,-0.17508,1.62158
0.82829,-0.17812,1.62588
0.82732,-0.17434,1.62844
0.82218,-0.15181,1.62944
0.82191,-0.14319,1.63179
0.82270,-0.14101,1.63753
0.82294,-0.14361,1.65123
0.82837,-0.15734,1.66756
0.83122,-0.16468,1.67589
0.83408,-0.17330,1.68379
0.84021,-0.18414,1.69125
0.84317,-0.18874,1.69375
0.84359,-0.18777,1.69046
0.84257,-0.17787,1.68328
0.84380,-0.17114,1.67772
0.84718,-0.17002,1.67621
0.85022,-0.16972,1.67652
